fips,state,population,pop_change_2018,unemployment_rate,median_hh_income,pct_below_povert,feb_temp_avg,aug_temp_avg,prc_bachelors,physicians_per_pop
40121,OK,43877,-268,3.9,42376,27.4,6.7,28.2,15.5,206.7
40123,OK,38247,-107,3.1,48450,20.2,6.7,28.6,28.1,206.7
40125,OK,72679,431,3.7,48499,25.1,5.2,28.4,18.3,206.7
40127,OK,11179,62,5.2,37026,30,7.8,28.3,15,206.7
40129,OK,3656,-15,2.4,53871,18.7,3.2,28.5,18.5,206.7
40131,OK,91984,505,3.3,61849,12.5,4.1,27,24.3,206.7
40133,OK,24578,-302,4.7,37901,26.8,5.7,28.3,14.1,206.7
40135,OK,41179,-155,4.3,38998,28.4,6.5,27.3,13.3,206.7
40137,OK,43265,-146,3.9,46512,22.7,7,29.1,17.4,206.7
40139,OK,20455,-401,2.8,51812,16.9,1.3,26.6,22.3,206.7
40141,OK,7348,-77,3.7,41186,31.3,6.6,30.6,17.7,206.7
40143,OK,648360,1633,3.3,55796,19.6,4.3,27.3,31.2,206.7
40145,OK,80110,1107,3.3,62889,13.7,4.8,27.3,23.3,206.7
40147,OK,51843,-173,3.9,53992,18.4,3.1,26.5,28.6,206.7
40149,OK,11127,-25,3.1,47484,24.5,3.8,28.9,20.4,206.7
40151,OK,8897,-167,2.2,51715,17,1.3,27.7,30.6,206.7
40153,OK,20222,-275,2.8,55134,22.5,2,27.7,19.8,206.7
41001,OR,16006,-73,5.5,45972,22.7,-3.5,20.1,22.3,303.4
41003,OR,92101,534,3.2,63600,11.9,2,20,53.6,303.4
41005,OR,416075,3254,3.8,81061,7.9,-0.2,18.2,36.8,303.4
41007,OR,39764,645,4.1,53806,16,2.1,17.7,24.6,303.4
41009,OR,52377,582,5.1,63338,13.1,1.7,18.9,17.8,303.4
41011,OR,64389,608,5.4,48352,24.1,4,19,17.9,303.4
41013,OR,23867,776,6,51348,19.7,-3.3,19.3,16.6,303.4
41015,OR,22813,137,6.1,48788,22.3,3.2,19.5,24,303.4
41017,OR,191996,5189,4.2,67372,11.5,-3.7,17.8,34.2,303.4
41019,OR,110283,999,5.4,47020,21.3,1.4,19.9,17.2,303.4
41021,OR,1894,29,3.9,54325,15.8,-2.6,21.7,20.2,303.4
41023,OR,7176,6,7.3,46141,20,-3.9,18.2,18.8,303.4
41025,OR,7329,43,6.2,43370,22.5,-3.2,20,17,303.4
41027,OR,23428,-48,3.3,66607,14.7,-2.7,17.4,31.6,303.4
41029,OR,219564,2803,4.8,55511,21,0.3,20.7,27.4,303.4
41031,OR,24192,492,5.5,50376,22.4,-2.7,19.7,18.4,303.4
41033,OR,87393,740,5.5,46578,25.2,1,20.6,17.2,303.4
41035,OR,67653,864,6.4,45374,25,-3.6,17.7,19.4,303.4
41037,OR,7879,-11,5.7,44847,22.8,-3.6,18.9,15.4,303.4
41039,OR,379611,3994,4.5,53161,22.4,1,18.9,29.6,303.4
41041,OR,49388,568,4.9,49265,20.3,2.7,17.9,24.1,303.4
41043,OR,127335,2358,4.7,54292,16.3,0.5,18.4,19.5,303.4
41045,OR,30725,265,4.6,42624,29,-2,21.6,13.8,303.4
41047,OR,346868,5651,4.3,56408,19.2,0.9,18.9,22.8,303.4
41049,OR,11372,157,4.3,55343,21.1,-2.5,21.1,10.9,303.4
41051,OR,811880,3099,3.7,70756,14.4,1.6,19.7,44.5,303.4
41053,OR,85234,1483,4.4,62389,13.5,2.1,19.9,30.1,303.4
41055,OR,1708,-33,4.1,58838,16.4,-2.5,21.6,19.5,303.4
41057,OR,26787,213,4.4,52486,19.7,1.7,17.3,21,303.4
41059,OR,77516,420,4.9,53917,21.5,-2.9,20.6,16.2,303.4
41061,OR,26461,175,5.4,50616,17.9,-3.7,18.3,24.8,303.4
41063,OR,7081,46,6.1,48137,19.9,-4.6,18.3,24.7,303.4
41065,OR,26505,184,4.3,52269,19.7,-2.6,20.3,20.5,303.4
41067,OR,597695,6531,3.5,82819,10,1.7,19,43.7,303.4
41069,OR,1366,11,3.5,39579,35,-3.3,19.6,14,303.4
41071,OR,107002,1430,3.8,61776,13.7,2.3,19.8,26.5,303.4
42001,PA,102811,444,3.3,62877,11.2,0.6,23.1,22.4,320.5
42003,PA,1218452,-2204,4,59881,15,1.1,21.7,40.7,320.5
42005,PA,65263,-613,5,49436,13.6,-0.2,20.9,16.2,320.5
42007,PA,164742,-961,4.5,54823,16.3,0,21.3,23.7,320.5
42009,PA,48176,-262,4.5,50257,15,0.8,21.4,14.2,320.5
42011,PA,420152,2628,4.2,62519,16.9,0.4,23.2,24.5,320.5
42013,PA,122492,-683,4.2,49244,19.4,-0.7,20.7,20.8,320.5
42015,PA,60833,-155,4.4,50978,17.1,-2.4,19.8,17.8,320.5
42017,PA,628195,1167,3.7,88538,6.6,0.9,23.6,40.5,320.5
42019,PA,187888,884,3.9,67161,9,-0.8,20.8,35.4,320.5
42021,PA,131730,-1324,5.2,45163,22.6,-1.4,19.7,21.4,320.5
42023,PA,4492,-129,5,41770,22.9,-2.9,19.3,15.9,320.5
42025,PA,64227,362,5.1,53901,19.1,-1.7,20.3,16.8,320.5
42027,PA,162805,555,3.2,58258,10.6,-2,20.4,44.7,320.5
42029,PA,522046,3112,3.2,99224,7.8,1.2,23.7,51.8,320.5
42031,PA,38779,-196,4.7,46284,18.6,-1.3,20.2,22.7,320.5
42033,PA,79388,-387,5,46706,22.6,-1.9,19.6,14.3,320.5
42035,PA,38684,-153,5.3,50999,17.6,-2.6,20.3,19,320.5
42037,PA,65456,-193,4.8,50774,14.6,-1.8,21,22.5,320.5
42039,PA,85063,-725,4.7,50805,19.1,-1.9,20,20.8,320.5
42041,PA,251423,2185,3.3,71695,9.2,0.6,23.4,35.8,320.5
42043,PA,277097,1266,4,57979,20.5,0,23,30.5,320.5
42045,PA,564751,1264,4,71961,11.3,1.9,24.6,38.3,320.5
42047,PA,30169,-121,3.9,54876,12.6,-2.3,19.2,18.6,320.5
42049,PA,272061,-1831,4.7,48453,21.4,-2.1,20.3,27.7,320.5
42051,PA,130441,-986,5.8,50381,20.3,1.3,20.8,16.2,320.5
42053,PA,7279,-32,6.2,41750,30.1,-2.1,19.8,7.4,320.5
42055,PA,154835,348,3.7,60744,17.8,0.8,22.8,21,320.5
42057,PA,14523,48,3.9,52277,17.3,1.1,22.3,13.4,320.5
42059,PA,36506,-343,4.9,50956,20,1.6,21.7,18.2,320.5
42061,PA,45168,-206,5.3,49019,18.9,-0.1,21.8,16.9,320.5
42063,PA,84501,-378,4.9,47999,19.3,-0.5,20.4,22.6,320.5
42065,PA,43641,-187,4.6,46751,20.3,-1.6,19.6,16.4,320.5
42067,PA,24704,76,4,54342,14.5,-0.2,22.5,14.2,320.5
42069,PA,210793,153,4.6,52872,20.3,-2.7,20.1,27.7,320.5
42071,PA,543557,2503,3.4,66270,10.1,0.8,23.2,26.9,320.5
42073,PA,86184,-468,5.1,48418,23,-0.8,20.8,21.4,320.5
42075,PA,141314,1748,3.8,61087,14.6,0.2,22.9,20.3,320.5
42077,PA,368100,2729,4.6,62139,17.4,0.2,23.1,29.4,320.5
42079,PA,317646,22,5.4,53469,23.2,-2.2,20.2,23.2,320.5
42081,PA,113664,-266,4.8,53820,17.5,-2.3,20.3,22.8,320.5
42083,PA,40968,-361,4.8,46529,26.5,-3,18.7,18.1,320.5
42085,PA,110683,-868,4.7,48788,24.4,-1.3,20.3,22.6,320.5
42087,PA,46222,-112,4.7,47648,23.2,-0.7,21.9,12.5,320.5
42089,PA,169507,1418,5.4,63318,16.3,-2.1,20.1,24.4,320.5
42091,PA,828604,4042,3.4,90155,6.6,1.1,24.1,48.7,320.5
42093,PA,18240,-35,3.5,61314,13.8,-1.3,21.5,32.8,320.5
42095,PA,304807,1831,4.4,68217,14.4,-0.2,22.4,29.2,320.5
42097,PA,91083,-684,5.2,47243,19,-1.2,21.6,16,320.5
42099,PA,46139,107,3.7,62366,12.8,0.1,22.9,16.4,320.5
42101,PA,1584138,3917,5.5,46149,34,2.2,24.8,28.6,320.5
42103,PA,55933,410,5.4,62657,15.2,-2.7,20.1,28,320.5
42105,PA,16622,-213,5.3,44883,24.3,-3.4,18.6,15.5,320.5
42107,PA,142067,-599,5.2,48809,15.7,-1.3,21.6,16.2,320.5
42109,PA,40540,-45,3.9,56991,15.1,-0.9,21.8,18.4,320.5
42111,PA,73952,-404,5.1,50504,18.6,-0.2,19.6,15.5,320.5
42113,PA,6071,-68,5,48998,20.9,-3.1,19.1,17.3,320.5
42115,PA,40589,-386,4,52573,19.7,-3,19.6,17.8,320.5
42117,PA,40763,62,5.2,48799,21.4,-3.1,18.8,19.1,320.5
42119,PA,44785,29,3.7,55679,13.1,-1.6,21.4,25.5,320.5
42121,PA,51266,-557,4.9,45761,20.9,-1.7,20.3,17.6,320.5
42123,PA,39498,-179,4.5,50554,18.1,-2.7,19.5,19.3,320.5
42125,PA,207346,50,4.3,63119,10.8,1.3,21.6,29.5,320.5
42127,PA,51276,61,4.7,53602,18.3,-3.1,19.4,20.4,320.5
42129,PA,350611,-1710,4.4,58398,12.3,1,21.1,28.5,320.5
42131,PA,27046,-335,4.5,57599,17.1,-2.2,20.4,19.6,320.5
42133,PA,448273,2551,3.9,65238,12.8,0.8,23.2,24.2,320.5
44001,RI,48649,-151,3.5,80231,7.1,0.3,22.6,47.1,370
44003,RI,163861,320,3.7,69089,10.1,-0.2,21.8,32.1,370
44005,RI,82542,-476,3.5,77760,11,0.3,22.3,47.9,370
44007,RI,636084,1326,4.4,56141,22.7,-0.7,21.6,28.1,370
44009,RI,126179,-190,3.6,86715,9.7,0.2,21.9,45,370
45001,SC,24541,-19,4,42412,30.8,10.6,26.5,15.9,229.5
45003,SC,169401,1145,3.3,52633,22.8,12.6,27.6,26.4,229.5
45005,SC,8903,-98,5.8,29124,51.6,13.2,27.3,9.4,229.5
45007,SC,200482,2214,3.3,51740,21.3,10.1,26.2,21.4,229.5
45009,SC,14275,-122,6.5,36230,39.1,12.7,27.3,18.7,229.5
45011,SC,21112,-244,4.8,38131,33.6,12.8,27.5,11.5,229.5
45013,SC,188715,2223,3.2,65843,20.1,14.9,28,40.3,229.5
45015,SC,221091,6621,3,62204,18.2,13.3,27.5,23.8,229.5
45017,SC,14520,-173,4.2,45385,28,12.5,27.6,19.2,229.5
45019,SC,405905,4167,2.8,62958,23.4,14,27.5,42.8,229.5
45021,SC,57078,153,3.6,42542,24.1,9.3,25.6,13.8,229.5
45023,SC,32251,-34,4.8,42116,30.1,9.7,25.8,13.7,229.5
45025,SC,45754,-166,3.3,39046,30.6,10.5,26.7,10.1,229.5
45027,SC,33700,-300,4.7,36722,36.3,12.4,27.3,15.5,229.5
45029,SC,37660,66,4,39079,33.5,13.7,27.4,15.2,229.5
45031,SC,66802,-231,4.1,37206,33.4,11.2,27.2,17.2,229.5
45033,SC,30599,48,4.8,33159,48.5,11.4,27.1,11.1,229.5
45035,SC,160647,1766,3,65468,17,13.6,27.5,27.9,229.5
45037,SC,27052,280,3.5,48818,25,11.7,27.1,17.8,229.5
45039,SC,22402,-210,6.2,39522,34.1,10.3,26.3,17,229.5
45041,SC,138159,-354,3.7,47949,26.3,12.1,27.3,23.1,229.5
45043,SC,62249,408,4.5,46058,32.8,12.4,26.8,27.2,229.5
45045,SC,514213,7661,2.9,61162,14.6,9.8,25.3,34.2,229.5
45047,SC,70741,154,3.6,43879,31,10.6,26.5,23.5,229.5
45049,SC,19351,-150,3.5,35871,36.7,13.7,27.3,11.4,229.5
45051,SC,344147,11496,4.2,49082,24.5,12.1,26.6,23.6,229.5
45053,SC,28971,573,3,43125,33.6,14.6,27.7,16.9,229.5
45055,SC,65592,500,3.5,52270,22.1,10.7,26.6,19.9,229.5
45057,SC,95380,2756,3.8,58035,20.2,10,26,26.9,229.5
45059,SC,66994,79,3.6,42099,28.4,9.9,26,15.4,229.5
45061,SC,17142,-125,4.6,33199,42.8,11.3,27,12.3,229.5
45063,SC,295032,4214,2.9,60627,17.5,11.9,27.4,30.1,229.5
45065,SC,9410,-157,3.6,44683,34.5,11.1,26.8,20.2,229.5
45067,SC,31039,-253,5.5,34365,37.1,12,27.1,14.4,229.5
45069,SC,26398,-304,5.1,33534,42.8,11,27.1,9.4,229.5
45071,SC,38520,92,3.1,48029,24.8,10.3,26.6,17.1,229.5
45073,SC,78374,937,3.3,50529,20.5,9.4,25.2,24.6,229.5
45075,SC,86934,-739,5.8,37134,36.5,12.7,27.5,19.5,229.5
45077,SC,124937,1250,3.4,48794,17.3,10,25.3,24.5,229.5
45079,SC,414576,3105,3.4,52611,20.2,11.7,27.4,37.7,229.5
45081,SC,20544,120,3.1,46019,23.8,11,26.8,16.1,229.5
45083,SC,313888,7256,3.1,53567,20.7,9.8,25.7,23.8,229.5
45085,SC,106512,-2,4,45181,28.2,11.8,27.2,18.5,229.5
45087,SC,27410,-88,4.1,40686,32.3,9.7,25.9,12.1,229.5
45089,SC,30606,-579,5.4,32814,37.7,12.4,27.2,12.7,229.5
45091,SC,274118,7972,3.3,64904,13,9.7,25.8,32,229.5
46003,SD,2801,44,2.9,53107,14,-13.3,20.7,20.6,240.4
46005,SD,18883,281,2.6,49712,18.3,-15.3,20.2,20.1,240.4
46007,SD,3468,27,4.5,37071,44.7,-11.1,20.7,18.4,240.4
46009,SD,6980,-4,2.5,50278,19.2,-11.1,21.4,18.4,240.4
46011,SD,35232,564,2.8,62109,9.2,-15.3,19.2,39.2,240.4
46013,SD,39316,3,2.8,60082,11.4,-17.3,19.7,29.3,240.4
46015,SD,5229,-92,2.7,49732,22.4,-12.8,21,24.8,240.4
46017,SD,2036,21,5.9,25973,51.3,-14.2,20.2,9.4,240.4
46019,SD,10222,120,3.3,44388,18.9,-14.8,20.2,20.6,240.4
46021,SD,1377,3,3.9,45737,13.3,-18.1,19.1,28.8,240.4
46023,SD,9338,-87,3.2,47412,28.4,-11.3,21.6,17.5,240.4
46025,SD,3739,53,4,48517,18.9,-16.2,19.2,18.6,240.4
46027,SD,14041,20,2.9,46378,16.3,-11.2,21.2,48.4,240.4
46029,SD,28015,-68,3,55580,12.4,-16.3,18.7,21.6,240.4
46031,SD,4165,-42,4.1,34024,41.4,-17.5,19.3,17,240.4
46033,SD,8726,60,4,58806,17.4,-10.7,19.6,25,240.4
46035,SD,19790,-58,2.6,51724,13.7,-13.7,20.6,23.9,240.4
46037,SD,5505,-10,4.2,48023,18.1,-17.3,18.8,20.6,240.4
46039,SD,4337,44,4.4,55404,11,-15.9,18.7,23.6,240.4
46041,SD,5904,47,8.8,41942,30.9,-16.4,20,16,240.4
46043,SD,2935,10,2.7,55159,16.2,-12.4,21.1,16.9,240.4
46045,SD,3875,-47,2.7,58977,15.7,-17.6,19.2,25.5,240.4
46047,SD,6758,63,3.9,46782,19.8,-10.4,21.3,21.5,240.4
46049,SD,2330,0,3,49068,23.1,-17.1,19.4,28.9,240.4
46051,SD,7147,-40,3.2,59813,11.8,-15.9,19.2,17.4,240.4
46053,SD,4212,-6,3.3,40583,21.1,-11.1,21.5,20.5,240.4
46055,SD,1918,-10,2.6,51801,12.4,-14.2,20.8,15.1,240.4
46057,SD,6111,85,3.1,65776,10.8,-15.8,18.8,20.3,240.4
46059,SD,3262,-19,2.3,52568,12.6,-15.9,19.8,23.3,240.4
46061,SD,3376,-35,4.6,63772,12.9,-13.9,20.4,20.1,240.4
46063,SD,1249,8,2.5,55017,9.8,-15.7,19.9,26.1,240.4
46065,SD,17650,-20,2.6,70093,12.3,-15,20.3,35.5,240.4
46067,SD,7380,4,2.8,54434,17.1,-12.2,21.1,25.5,240.4
46069,SD,1282,-21,3.1,52496,12.9,-16.2,19.4,22.5,240.4
46071,SD,3307,6,4.9,34122,41.6,-12.2,21.3,20.5,240.4
46073,SD,2043,10,2.5,47689,20.9,-14.6,20.1,20.8,240.4
46075,SD,928,2,2.7,49609,23.8,-13.4,21.1,24,240.4
46077,SD,4919,-18,2.9,54609,12.4,-15.5,19.2,22.7,240.4
46079,SD,13057,265,3.4,60733,11.9,-14.4,19.6,32.9,240.4
46081,SD,25741,135,2.9,51774,14.7,-13.4,17.3,34.7,240.4
46083,SD,58807,2139,2.3,84889,3.8,-12.1,20.8,39.4,240.4
46085,SD,3821,-62,4.1,47429,30.4,-13.1,20.9,19.8,240.4
46087,SD,5546,35,2.5,59913,13.3,-13.2,20.5,23.4,240.4
46089,SD,2407,-1,3.8,39850,24.9,-18.4,18.7,16.4,240.4
46091,SD,5112,114,3.8,56862,18.1,-18.1,18.8,24,240.4
46093,SD,28294,312,3.3,59524,11.5,-14.2,20.3,27.2,240.4
46095,SD,2042,-25,4.9,32780,38.8,-11.9,21.5,13.7,240.4
46097,SD,2213,-1,2.8,50123,13.7,-14.8,19.7,20.2,240.4
46099,SD,192876,2848,2.6,60033,9.8,-12.6,20.4,31.9,240.4
46101,SD,6579,39,3,57392,11.4,-14.4,19.6,21,240.4
46102,SD,14309,-55,10.3,31662,56.6,-10.2,21.4,11.8,240.4
46103,SD,111729,1508,3.1,58738,19.2,-12.4,19.7,30.7,240.4
46105,SD,2922,-31,2.9,55626,16.6,-16.8,19.3,20,240.4
46107,SD,2207,-5,3.5,54722,15,-16.6,19.4,21.8,240.4
46109,SD,10447,140,4.3,44709,31,-16.5,19.2,17.2,240.4
46111,SD,2429,-25,2.9,54874,18.2,-14.7,20.2,19.7,240.4
46115,SD,6495,-22,3.5,50590,16.7,-16.3,20.1,22.2,240.4
46117,SD,3022,28,2.6,69991,11,-14.8,20.7,31.3,240.4
46119,SD,1392,-17,2.6,59457,10.3,-15.9,20,25.5,240.4
46121,SD,10283,38,6.2,31876,53,-11.2,21,15.8,240.4
46123,SD,5478,28,2.6,45710,28.9,-11.1,21.4,21.5,240.4
46125,SD,8424,110,2.7,62792,11,-12,21,23.2,240.4
46127,SD,15619,372,3.2,80698,6.2,-11.1,21.1,30.4,240.4
46129,SD,5587,26,4.9,48394,19.1,-17.3,19.3,23.2,240.4
46135,SD,22869,170,2.6,56535,12,-11.1,21.3,28.2,240.4
46137,SD,2742,-12,5.1,32341,42.8,-15.8,20.2,16.3,240.4
47001,TN,76482,295,3.8,50672,21.9,7.5,24.3,23.5,253.1
47003,TN,49038,900,3.7,49860,22.8,9.2,25.3,16.3,253.1
47005,TN,16184,225,4.9,38940,30,7.9,25.7,12.6,253.1
47007,TN,14755,25,5.8,40195,35,7.9,24.1,12.9,253.1
47009,TN,131349,1449,3.2,57939,13.5,8.2,24.5,24,253.1
47011,TN,106727,1410,3.6,50427,20.9,9.2,25.9,21.9,253.1
47013,TN,39583,-43,4.8,39443,27.8,6.7,23,11.9,253.1
47015,TN,14462,294,3.2,51859,22,8.5,24.7,13.8,253.1
47017,TN,28020,187,4.9,42025,27.5,7.9,25.5,17.2,253.1
47019,TN,56351,-125,4.1,39202,29.4,6.5,21.7,16.8,253.1
47021,TN,40439,154,2.7,63241,13.4,8.7,25.8,19.6,253.1
47023,TN,17276,141,3.8,47508,22,8.5,25.9,16.4,253.1
47025,TN,31756,121,4.2,37987,35.2,6.4,22.9,15.2,253.1
47027,TN,7717,26,5,34238,30.7,8.1,24.6,14.6,253.1
47029,TN,35774,293,4.7,36192,35.7,8.6,24.2,10.8,253.1
47031,TN,55700,759,3.4,49494,25.1,8.6,24.4,19.6,253.1
47033,TN,14328,-137,3.9,44431,25.4,8.1,25.9,13,253.1
47035,TN,59673,668,4.4,46527,24.4,7.1,22.7,18.3,253.1
47037,TN,692587,3581,2.6,60799,25.4,8.8,26,40.3,253.1
47039,TN,11706,-19,4.8,42905,24.3,8.8,25.9,12.8,253.1
47041,TN,20138,292,4.4,47420,24.4,8.6,25,15.7,253.1
47043,TN,53446,661,3,56166,20.2,8.3,25.2,15.4,253.1
47045,TN,37320,-83,4.6,44302,26,7.2,25.8,16.9,253.1
47047,TN,40507,442,3.7,59529,20.9,9,26.4,21.7,253.1
47049,TN,18217,97,4.2,36687,30,7.3,23.4,13.6,253.1
47051,TN,41890,306,3.4,50201,21.4,8.8,24.8,20.7,253.1
47053,TN,49045,-73,4.5,42720,22.8,7.8,25.5,17.8,253.1
47055,TN,29503,118,3.7,48024,22.7,9.1,24.9,15.1,253.1
47057,TN,23145,21,4,41829,25.2,7.4,24.1,10.6,253.1
47059,TN,69087,328,4.6,44366,23.9,7.9,23.9,15.3,253.1
47061,TN,13346,12,4.4,36317,27.8,7.9,23.2,12.1,253.1
47063,TN,64569,458,3.8,44040,24.2,8.1,24.6,16.1,253.1
47065,TN,364286,3154,3.4,57196,18.1,9.2,25.8,31.2,253.1
47067,TN,6549,-35,5.1,30691,41.1,6.8,23.2,11.5,253.1
47069,TN,25220,-181,5,37834,28.8,8.7,26.1,11.4,253.1
47071,TN,25776,-7,4.4,37690,29.3,9.1,25.9,13.9,253.1
47073,TN,56530,60,4,42188,27.6,7.6,23.9,14,253.1
47075,TN,17335,-261,5.4,39574,30.8,8.4,26.2,12.6,253.1
47077,TN,27847,121,4.7,43491,23.2,8.4,25.7,13.8,253.1
47079,TN,32358,-62,4.2,43159,29.4,7.3,25.5,17.1,253.1
47081,TN,25063,215,3.2,44684,24.2,8.5,25.1,11,253.1
47083,TN,8263,90,5.5,44688,25.2,7.9,25.5,10.6,253.1
47085,TN,18486,37,4.3,48056,20.3,8.1,25.4,13.3,253.1
47087,TN,11758,81,4.7,37563,29.6,8.3,24.9,9,253.1
47089,TN,54012,280,3.8,49611,20.9,8.6,25.2,16.4,253.1
47091,TN,17778,137,3.5,35778,27.9,5.6,20.9,11.3,253.1
47093,TN,465289,4357,2.9,55874,15.2,8.1,25.2,36.7,253.1
47095,TN,7411,-48,5.2,33709,41.2,6.7,25.6,10.4,253.1
47097,TN,25825,-283,5.8,38849,34.6,7.9,26.4,8.8,253.1
47099,TN,43734,407,4,43651,24.7,9.2,25.2,12.5,253.1
47101,TN,12086,64,4.4,40541,24.8,8.8,25.1,11.5,253.1
47103,TN,34117,284,3.1,51249,18.4,9.3,25.1,18.8,253.1
47105,TN,53054,879,3.4,58186,16,8.4,25.4,26.3,253.1
47107,TN,53285,390,4.1,46029,21.8,9,25.8,15.8,253.1
47109,TN,25832,-157,5.4,39859,22.3,8.6,26,12.7,253.1
47111,TN,24265,373,3.2,42265,26,7.7,24.6,10,253.1
47113,TN,97605,19,3.8,46651,28.9,8.4,25.8,25.9,253.1
47115,TN,28575,157,4.7,50819,23.5,8.8,24.4,11.6,253.1
47117,TN,33683,749,3.4,51868,19.9,9.1,25.3,14.3,253.1
47119,TN,94340,2120,3.2,57337,15.2,8.7,25.2,21.8,253.1
47121,TN,12306,250,4.5,50565,26.6,9,25.7,10.5,253.1
47123,TN,46357,259,3.7,45566,23,8.2,24.6,12.8,253.1
47125,TN,205950,5935,3.8,56102,16.6,8.3,25.6,27.2,253.1
47127,TN,6411,48,3,58234,14.1,9.1,25,20.7,253.1
47129,TN,21579,65,4.5,40397,26.9,7.3,23.6,7.3,253.1
47131,TN,30267,-136,4.9,42532,25.6,6.6,25.2,14.9,253.1
47133,TN,22068,78,3.8,42149,20.8,7.9,24,13.1,253.1
47135,TN,8064,102,4.3,41960,26.4,8.7,25.6,11.5,253.1
47137,TN,5082,19,3.8,40182,24.3,7.9,24.3,8.7,253.1
47139,TN,16898,133,4.2,41968,22.4,8.7,24.9,11,253.1
47141,TN,78843,1477,3.6,45512,18.7,8.1,24.2,25.4,253.1
47143,TN,33044,302,5.6,44132,27.2,8.4,24.9,15.2,253.1
47145,TN,53140,208,4.1,54440,22,8.3,25.2,19.5,253.1
47147,TN,71012,858,3.1,66006,15.4,7.9,25.4,18.6,253.1
47149,TN,324890,8213,2.7,64170,11.8,8.8,25.6,32,253.1
47151,TN,22039,54,4.3,35685,26.6,6.8,23.1,9.4,253.1
47153,TN,14876,124,4.3,49707,25.6,8.2,24,14.6,253.1
47155,TN,97892,615,3.5,47202,23,7.9,23.4,17.1,253.1
47157,TN,935764,-209,4.2,47924,33.2,8.9,27,31.1,253.1
47159,TN,19942,292,3.1,50704,18.8,8.3,25.1,12.4,253.1
47161,TN,13561,193,5,46565,22.2,7.8,25.6,14.9,253.1
47163,TN,157668,717,3.7,46024,24.6,7.5,23.5,22.8,253.1
47165,TN,187149,3565,2.8,66171,11.7,8.1,25.4,26.9,253.1
47167,TN,61581,270,4.2,60874,18.5,8.4,26.7,16.7,253.1
47169,TN,11012,157,3.3,49280,20.5,8.2,25.3,16.8,253.1
47171,TN,17761,6,4.9,43688,24.1,5.9,21.3,14.8,253.1
47173,TN,19688,281,4.1,40322,27.5,7.2,23.9,8.5,253.1
47175,TN,5765,57,4.7,38265,27.7,8,23.8,8.5,253.1
47177,TN,40878,188,3.9,42475,35.3,8.6,24.5,14,253.1
47179,TN,128607,994,3.5,49242,18,7.6,23.6,32.4,253.1
47181,TN,16558,2,4.9,38879,27.6,9.2,25.5,11.2,253.1
47183,TN,33415,119,4.2,42351,22.3,7.2,25.3,21.5,253.1
47185,TN,27107,363,3.7,42603,24.6,8.2,24.2,13.5,253.1
47187,TN,231729,5809,2.5,115930,3.5,8.5,25.4,59,253.1
47189,TN,140625,4085,2.8,76507,9.9,8.4,25.5,30.6,253.1
48001,TX,58057,-155,3.1,45969,22.6,11.9,29.8,11.7,224.8
48003,TX,18128,497,2.4,84946,14,9.3,29.7,10.4,224.8
48005,TX,87092,-619,4.4,46653,26.7,12.1,29.1,16.3,224.8
48007,TX,23792,-1655,5.7,46912,34.7,15.6,30,21.7,224.8
48009,TX,8786,0,3.1,61190,14.3,8.4,30.4,23.4,224.8
48011,TX,1892,11,2.8,57210,15.3,5.3,28.6,23.2,224.8
48013,TX,50310,1241,3.8,50594,23.9,14.7,31.4,13.3,224.8
48015,TX,29989,232,3.6,59942,16.9,14.2,30.2,23.5,224.8
48017,TX,7027,-27,4.4,45051,26.1,6,26.8,17.7,224.8
48019,TX,22824,500,3.4,53008,22.8,13.4,29.9,23.8,224.8
48021,TX,86976,2167,3.4,61883,19.2,13.3,31,20.4,224.8
48023,TX,3582,23,3.3,41180,28.6,8.1,30.8,19.7,224.8
48025,TX,32587,-12,5.1,41806,32,15.3,31.1,10.2,224.8
48027,TX,355642,7791,4.1,54292,19.1,11.8,30.5,24.5,224.8
48029,TX,1986049,27208,3.3,54210,23.7,13.9,30.9,27.6,224.8
48031,TX,11702,189,2.6,64832,17.2,12.4,30.1,27.1,224.8
48033,TX,648,-22,3.2,66101,14.5,9,30.1,35,224.8
48035,TX,18691,373,3.7,48460,24,10.8,30.1,18.5,224.8
48037,TX,94324,347,4.9,47339,25.5,10,28.9,19.9,224.8
48039,TX,370200,7500,4.5,74225,13.1,16,29.7,29.7,224.8
48041,TX,226758,3186,2.8,50113,20.2,12.5,30.4,40.8,224.8
48043,TX,9267,-63,3.4,45670,21.2,12.7,29.4,39.4,224.8
48045,TX,1516,-2,3.9,44409,24.3,5.9,29.1,22.7,224.8
48047,TX,7114,-39,6.5,30116,48.6,17.7,32,17.6,224.8
48049,TX,37924,54,3.7,47097,21.2,10.8,30.2,19.3,224.8
48051,TX,18389,321,3.6,53626,23.7,12.9,30.4,17.1,224.8
48053,TX,47542,888,2.9,56696,18.6,11.9,30.5,25.1,224.8
48055,TX,43247,822,3.6,52588,20.7,13.5,31.4,14.8,224.8
48057,TX,21561,-209,4.1,52085,24,15.9,30.6,15,224.8
48059,TX,13994,26,3.4,50330,20.2,9.8,29.6,19.1,224.8
48061,TX,423908,727,6.2,38106,40.2,18.9,31.7,17.3,224.8
48063,TX,13033,159,4.9,43714,30.5,10.1,29.4,18.6,224.8
48065,TX,6005,-5,2.8,64799,12.2,4.4,27.9,30.4,224.8
48067,TX,30119,139,5.1,44154,32,10.3,29.1,16.4,224.8
