fips,population,pop_change_2018,unemployment_rate,median_hh_income,pct_below_povert,feb_temp_avg,aug_temp_avg,prc_bachelors,physicians_per_pop
46027,14041,20,2.9,46378,16.3,-11.2,21.2,48.4,240.4
46029,28015,-68,3,55580,12.4,-16.3,18.7,21.6,240.4
46031,4165,-42,4.1,34024,41.4,-17.5,19.3,17,240.4
46033,8726,60,4,58806,17.4,-10.7,19.6,25,240.4
46035,19790,-58,2.6,51724,13.7,-13.7,20.6,23.9,240.4
46037,5505,-10,4.2,48023,18.1,-17.3,18.8,20.6,240.4
46039,4337,44,4.4,55404,11,-15.9,18.7,23.6,240.4
46041,5904,47,8.8,41942,30.9,-16.4,20,16,240.4
46043,2935,10,2.7,55159,16.2,-12.4,21.1,16.9,240.4
46045,3875,-47,2.7,58977,15.7,-17.6,19.2,25.5,240.4
46047,6758,63,3.9,46782,19.8,-10.4,21.3,21.5,240.4
46049,2330,0,3,49068,23.1,-17.1,19.4,28.9,240.4
46051,7147,-40,3.2,59813,11.8,-15.9,19.2,17.4,240.4
46053,4212,-6,3.3,40583,21.1,-11.1,21.5,20.5,240.4
46055,1918,-10,2.6,51801,12.4,-14.2,20.8,15.1,240.4
46057,6111,85,3.1,65776,10.8,-15.8,18.8,20.3,240.4
46059,3262,-19,2.3,52568,12.6,-15.9,19.8,23.3,240.4
46061,3376,-35,4.6,63772,12.9,-13.9,20.4,20.1,240.4
46063,1249,8,2.5,55017,9.8,-15.7,19.9,26.1,240.4
46065,17650,-20,2.6,70093,12.3,-15,20.3,35.5,240.4
46067,7380,4,2.8,54434,17.1,-12.2,21.1,25.5,240.4
46069,1282,-21,3.1,52496,12.9,-16.2,19.4,22.5,240.4
46071,3307,6,4.9,34122,41.6,-12.2,21.3,20.5,240.4
46073,2043,10,2.5,47689,20.9,-14.6,20.1,20.8,240.4
46075,928,2,2.7,49609,23.8,-13.4,21.1,24,240.4
46077,4919,-18,2.9,54609,12.4,-15.5,19.2,22.7,240.4
46079,13057,265,3.4,60733,11.9,-14.4,19.6,32.9,240.4
46081,25741,135,2.9,51774,14.7,-13.4,17.3,34.7,240.4
46083,58807,2139,2.3,84889,3.8,-12.1,20.8,39.4,240.4
46085,3821,-62,4.1,47429,30.4,-13.1,20.9,19.8,240.4
46087,5546,35,2.5,59913,13.3,-13.2,20.5,23.4,240.4
46089,2407,-1,3.8,39850,24.9,-18.4,18.7,16.4,240.4
46091,5112,114,3.8,56862,18.1,-18.1,18.8,24,240.4
46093,28294,312,3.3,59524,11.5,-14.2,20.3,27.2,240.4
46095,2042,-25,4.9,32780,38.8,-11.9,21.5,13.7,240.4
46097,2213,-1,2.8,50123,13.7,-14.8,19.7,20.2,240.4
46099,192876,2848,2.6,60033,9.8,-12.6,20.4,31.9,240.4
46101,6579,39,3,57392,11.4,-14.4,19.6,21,240.4
46102,14309,-55,10.3,31662,56.6,-10.2,21.4,11.8,240.4
46103,111729,1508,3.1,58738,19.2,-12.4,19.7,30.7,240.4
46105,2922,-31,2.9,55626,16.6,-16.8,19.3,20,240.4
46107,2207,-5,3.5,54722,15,-16.6,19.4,21.8,240.4
46109,10447,140,4.3,44709,31,-16.5,19.2,17.2,240.4
46111,2429,-25,2.9,54874,18.2,-14.7,20.2,19.7,240.4
46115,6495,-22,3.5,50590,16.7,-16.3,20.1,22.2,240.4
46117,3022,28,2.6,69991,11,-14.8,20.7,31.3,240.4
46119,1392,-17,2.6,59457,10.3,-15.9,20,25.5,240.4
46121,10283,38,6.2,31876,53,-11.2,21,15.8,240.4
46123,5478,28,2.6,45710,28.9,-11.1,21.4,21.5,240.4
46125,8424,110,2.7,62792,11,-12,21,23.2,240.4
46127,15619,372,3.2,80698,6.2,-11.1,21.1,30.4,240.4
46129,5587,26,4.9,48394,19.1,-17.3,19.3,23.2,240.4
46135,22869,170,2.6,56535,12,-11.1,21.3,28.2,240.4
46137,2742,-12,5.1,32341,42.8,-15.8,20.2,16.3,240.4
47001,76482,295,3.8,50672,21.9,7.5,24.3,23.5,253.1
47003,49038,900,3.7,49860,22.8,9.2,25.3,16.3,253.1
47005,16184,225,4.9,38940,30,7.9,25.7,12.6,253.1
47007,14755,25,5.8,40195,35,7.9,24.1,12.9,253.1
47009,131349,1449,3.2,57939,13.5,8.2,24.5,24,253.1
47011,106727,1410,3.6,50427,20.9,9.2,25.9,21.9,253.1
47013,39583,-43,4.8,39443,27.8,6.7,23,11.9,253.1
47015,14462,294,3.2,51859,22,8.5,24.7,13.8,253.1
47017,28020,187,4.9,42025,27.5,7.9,25.5,17.2,253.1
47019,56351,-125,4.1,39202,29.4,6.5,21.7,16.8,253.1
47021,40439,154,2.7,63241,13.4,8.7,25.8,19.6,253.1
47023,17276,141,3.8,47508,22,8.5,25.9,16.4,253.1
47025,31756,121,4.2,37987,35.2,6.4,22.9,15.2,253.1
47027,7717,26,5,34238,30.7,8.1,24.6,14.6,253.1
47029,35774,293,4.7,36192,35.7,8.6,24.2,10.8,253.1
47031,55700,759,3.4,49494,25.1,8.6,24.4,19.6,253.1
47033,14328,-137,3.9,44431,25.4,8.1,25.9,13,253.1
47035,59673,668,4.4,46527,24.4,7.1,22.7,18.3,253.1
47037,692587,3581,2.6,60799,25.4,8.8,26,40.3,253.1
47039,11706,-19,4.8,42905,24.3,8.8,25.9,12.8,253.1
47041,20138,292,4.4,47420,24.4,8.6,25,15.7,253.1
47043,53446,661,3,56166,20.2,8.3,25.2,15.4,253.1
47045,37320,-83,4.6,44302,26,7.2,25.8,16.9,253.1
47047,40507,442,3.7,59529,20.9,9,26.4,21.7,253.1
47049,18217,97,4.2,36687,30,7.3,23.4,13.6,253.1
47051,41890,306,3.4,50201,21.4,8.8,24.8,20.7,253.1
47053,49045,-73,4.5,42720,22.8,7.8,25.5,17.8,253.1
47055,29503,118,3.7,48024,22.7,9.1,24.9,15.1,253.1
47057,23145,21,4,41829,25.2,7.4,24.1,10.6,253.1
47059,69087,328,4.6,44366,23.9,7.9,23.9,15.3,253.1
47061,13346,12,4.4,36317,27.8,7.9,23.2,12.1,253.1
47063,64569,458,3.8,44040,24.2,8.1,24.6,16.1,253.1
47065,364286,3154,3.4,57196,18.1,9.2,25.8,31.2,253.1
47067,6549,-35,5.1,30691,41.1,6.8,23.2,11.5,253.1
47069,25220,-181,5,37834,28.8,8.7,26.1,11.4,253.1
47071,25776,-7,4.4,37690,29.3,9.1,25.9,13.9,253.1
47073,56530,60,4,42188,27.6,7.6,23.9,14,253.1
47075,17335,-261,5.4,39574,30.8,8.4,26.2,12.6,253.1
47077,27847,121,4.7,43491,23.2,8.4,25.7,13.8,253.1
47079,32358,-62,4.2,43159,29.4,7.3,25.5,17.1,253.1
47081,25063,215,3.2,44684,24.2,8.5,25.1,11,253.1
47083,8263,90,5.5,44688,25.2,7.9,25.5,10.6,253.1
47085,18486,37,4.3,48056,20.3,8.1,25.4,13.3,253.1
47087,11758,81,4.7,37563,29.6,8.3,24.9,9,253.1
47089,54012,280,3.8,49611,20.9,8.6,25.2,16.4,253.1
47091,17778,137,3.5,35778,27.9,5.6,20.9,11.3,253.1
47093,465289,4357,2.9,55874,15.2,8.1,25.2,36.7,253.1
47095,7411,-48,5.2,33709,41.2,6.7,25.6,10.4,253.1
47097,25825,-283,5.8,38849,34.6,7.9,26.4,8.8,253.1
47099,43734,407,4,43651,24.7,9.2,25.2,12.5,253.1
47101,12086,64,4.4,40541,24.8,8.8,25.1,11.5,253.1
47103,34117,284,3.1,51249,18.4,9.3,25.1,18.8,253.1
47105,53054,879,3.4,58186,16,8.4,25.4,26.3,253.1
47107,53285,390,4.1,46029,21.8,9,25.8,15.8,253.1
47109,25832,-157,5.4,39859,22.3,8.6,26,12.7,253.1
47111,24265,373,3.2,42265,26,7.7,24.6,10,253.1
47113,97605,19,3.8,46651,28.9,8.4,25.8,25.9,253.1
47115,28575,157,4.7,50819,23.5,8.8,24.4,11.6,253.1
47117,33683,749,3.4,51868,19.9,9.1,25.3,14.3,253.1
47119,94340,2120,3.2,57337,15.2,8.7,25.2,21.8,253.1
47121,12306,250,4.5,50565,26.6,9,25.7,10.5,253.1
47123,46357,259,3.7,45566,23,8.2,24.6,12.8,253.1
47125,205950,5935,3.8,56102,16.6,8.3,25.6,27.2,253.1
47127,6411,48,3,58234,14.1,9.1,25,20.7,253.1
47129,21579,65,4.5,40397,26.9,7.3,23.6,7.3,253.1
47131,30267,-136,4.9,42532,25.6,6.6,25.2,14.9,253.1
47133,22068,78,3.8,42149,20.8,7.9,24,13.1,253.1
47135,8064,102,4.3,41960,26.4,8.7,25.6,11.5,253.1
47137,5082,19,3.8,40182,24.3,7.9,24.3,8.7,253.1
47139,16898,133,4.2,41968,22.4,8.7,24.9,11,253.1
47141,78843,1477,3.6,45512,18.7,8.1,24.2,25.4,253.1
47143,33044,302,5.6,44132,27.2,8.4,24.9,15.2,253.1
47145,53140,208,4.1,54440,22,8.3,25.2,19.5,253.1
47147,71012,858,3.1,66006,15.4,7.9,25.4,18.6,253.1
47149,324890,8213,2.7,64170,11.8,8.8,25.6,32,253.1
47151,22039,54,4.3,35685,26.6,6.8,23.1,9.4,253.1
47153,14876,124,4.3,49707,25.6,8.2,24,14.6,253.1
47155,97892,615,3.5,47202,23,7.9,23.4,17.1,253.1
47157,935764,-209,4.2,47924,33.2,8.9,27,31.1,253.1
47159,19942,292,3.1,50704,18.8,8.3,25.1,12.4,253.1
47161,13561,193,5,46565,22.2,7.8,25.6,14.9,253.1
47163,157668,717,3.7,46024,24.6,7.5,23.5,22.8,253.1
47165,187149,3565,2.8,66171,11.7,8.1,25.4,26.9,253.1
47167,61581,270,4.2,60874,18.5,8.4,26.7,16.7,253.1
47169,11012,157,3.3,49280,20.5,8.2,25.3,16.8,253.1
47171,17761,6,4.9,43688,24.1,5.9,21.3,14.8,253.1
47173,19688,281,4.1,40322,27.5,7.2,23.9,8.5,253.1
47175,5765,57,4.7,38265,27.7,8,23.8,8.5,253.1
47177,40878,188,3.9,42475,35.3,8.6,24.5,14,253.1
47179,128607,994,3.5,49242,18,7.6,23.6,32.4,253.1
47181,16558,2,4.9,38879,27.6,9.2,25.5,11.2,253.1
47183,33415,119,4.2,42351,22.3,7.2,25.3,21.5,253.1
47185,27107,363,3.7,42603,24.6,8.2,24.2,13.5,253.1
47187,231729,5809,2.5,115930,3.5,8.5,25.4,59,253.1
47189,140625,4085,2.8,76507,9.9,8.4,25.5,30.6,253.1
48001,58057,-155,3.1,45969,22.6,11.9,29.8,11.7,224.8
48003,18128,497,2.4,84946,14,9.3,29.7,10.4,224.8
48005,87092,-619,4.4,46653,26.7,12.1,29.1,16.3,224.8
48007,23792,-1655,5.7,46912,34.7,15.6,30,21.7,224.8
48009,8786,0,3.1,61190,14.3,8.4,30.4,23.4,224.8
48011,1892,11,2.8,57210,15.3,5.3,28.6,23.2,224.8
48013,50310,1241,3.8,50594,23.9,14.7,31.4,13.3,224.8
48015,29989,232,3.6,59942,16.9,14.2,30.2,23.5,224.8
48017,7027,-27,4.4,45051,26.1,6,26.8,17.7,224.8
48019,22824,500,3.4,53008,22.8,13.4,29.9,23.8,224.8
48021,86976,2167,3.4,61883,19.2,13.3,31,20.4,224.8
48023,3582,23,3.3,41180,28.6,8.1,30.8,19.7,224.8
48025,32587,-12,5.1,41806,32,15.3,31.1,10.2,224.8
48027,355642,7791,4.1,54292,19.1,11.8,30.5,24.5,224.8
48029,1986049,27208,3.3,54210,23.7,13.9,30.9,27.6,224.8
48031,11702,189,2.6,64832,17.2,12.4,30.1,27.1,224.8
48033,648,-22,3.2,66101,14.5,9,30.1,35,224.8
48035,18691,373,3.7,48460,24,10.8,30.1,18.5,224.8
48037,94324,347,4.9,47339,25.5,10,28.9,19.9,224.8
48039,370200,7500,4.5,74225,13.1,16,29.7,29.7,224.8
48041,226758,3186,2.8,50113,20.2,12.5,30.4,40.8,224.8
48043,9267,-63,3.4,45670,21.2,12.7,29.4,39.4,224.8
48045,1516,-2,3.9,44409,24.3,5.9,29.1,22.7,224.8
48047,7114,-39,6.5,30116,48.6,17.7,32,17.6,224.8
48049,37924,54,3.7,47097,21.2,10.8,30.2,19.3,224.8
48051,18389,321,3.6,53626,23.7,12.9,30.4,17.1,224.8
48053,47542,888,2.9,56696,18.6,11.9,30.5,25.1,224.8
48055,43247,822,3.6,52588,20.7,13.5,31.4,14.8,224.8
48057,21561,-209,4.1,52085,24,15.9,30.6,15,224.8
48059,13994,26,3.4,50330,20.2,9.8,29.6,19.1,224.8
48061,423908,727,6.2,38106,40.2,18.9,31.7,17.3,224.8
48063,13033,159,4.9,43714,30.5,10.1,29.4,18.6,224.8
48065,6005,-5,2.8,64799,12.2,4.4,27.9,30.4,224.8
48067,30119,139,5.1,44154,32,10.3,29.1,16.4,224.8
48069,7665,-95,2.9,45689,24.2,5.3,27.1,14.8,224.8
48071,42454,1055,5.4,89513,10.9,15.3,29.4,21.5,224.8
48073,52592,410,4.1,43483,24.6,11.9,29.5,16.9,224.8
48075,7291,10,2.5,42291,25.4,6.1,30.1,17.3,224.8
48077,10456,-39,3.2,58356,16.9,8.4,30,18.6,224.8
48079,2836,-17,4.2,42873,31.8,6.7,27.1,8.2,224.8
48081,3370,67,3.4,44804,21.4,10.5,30.6,17.1,224.8
48083,8397,-18,4,39484,30.6,10.8,30.1,15.6,224.8
48085,1005146,33753,3.3,96936,6.7,9.3,30,51.7,224.8
48087,2962,-16,3.2,39536,26.7,4.8,29.3,18.4,224.8
48089,21217,-11,3.3,48258,21.9,14.2,30.5,18.6,224.8
48091,148373,7583,3.2,76523,10.2,13.2,30.6,35.3,224.8
48093,13534,-13,3.6,52251,25,10.6,30.2,19.8,224.8
48095,4276,-35,3.6,40987,25.7,11,30.1,11.9,224.8
48097,40574,590,3.1,52047,24.9,8.5,29.6,20.5,224.8
48099,74808,-75,4.1,48099,20.1,11.1,30.2,15.7,224.8
48101,1389,8,4.3,38304,40.1,6.8,30.3,15.3,224.8
48103,4794,81,3.8,61987,13.6,11.8,31.6,12.4,224.8
48105,3499,-56,3,49117,23.4,11.7,30.5,14.1,224.8
48107,5779,-93,4.5,37911,37.1,7.1,28.9,12.8,224.8
48109,2204,-33,3.2,42164,32.7,9.8,28.8,9,224.8
48111,7200,-11,2,50587,18.1,2.6,25.6,13.6,224.8
48113,2637772,14973,3.7,59838,20.7,10.2,30.5,30.7,224.8
48115,12619,-147,4.3,43726,29.9,8.9,29.2,12.5,224.8
48117,18760,-91,2.8,44230,25.3,4.8,27.1,12.2,224.8
48119,5349,63,3.4,44410,26,9.4,30.1,21.3,224.8
48121,859064,23734,3.2,88384,8.1,9.4,30.2,44.5,224.8
48123,20187,-21,3.1,49208,25.2,14.8,31.6,12.8,224.8
48125,2249,42,4.2,39627,27.5,7.5,29.9,16.7,224.8
48127,10308,-38,3,37177,35.8,15.4,32.4,14.1,224.8
48129,3319,-32,3.4,40945,27.8,4.8,28.8,19.8,224.8
48131,11212,-60,5.3,35156,36.1,16.4,31.6,9.3,224.8
48133,18322,-20,3.4,44773,26.1,10,29.8,13.3,224.8
48135,162124,4951,2.7,60431,17.9,10.4,30.4,15.6,224.8
48137,1928,-13,2.8,37812,37.3,12,29.5,20.8,224.8
48139,179436,5800,3.3,76792,14,10.6,30.4,23.1,224.8
48141,840758,213,4.2,43948,28.9,9.9,29.6,22.8,224.8
48143,42446,584,3.1,47087,20.1,10.6,30.1,29.7,224.8
48145,17335,-68,3.9,37428,27.7,11.3,30.2,12.9,224.8
48147,35286,714,3.1,53111,19.5,8.7,29.8,16.7,224.8
48149,25349,173,2.8,55776,19.4,13.3,30.7,18.1,224.8
48151,3839,-65,3.3,45261,21.3,9.1,31.1,18.2,224.8
48153,5837,-27,5.2,39891,33.3,6.1,28.1,15.9,224.8
48155,1200,-6,2.9,37648,31,7.3,30.8,16.2,224.8
48157,787858,21722,4,92310,10.4,15.6,30.3,46.1,224.8
48159,10766,-14,4.1,48222,23.9,9.8,29.8,23.6,224.8
48161,19808,154,5.8,49317,19.3,11.2,29.8,13,224.8
48163,19816,252,2.9,41038,33.9,14.9,31.6,7.2,224.8
48165,20901,266,2.6,56321,22,8.4,28.7,12.4,224.8
48167,337890,3586,4.6,71959,16.6,15.8,29.9,30,224.8
48169,6578,19,3,46490,26.4,8.4,30.3,13.9,224.8
48171,26804,274,2.5,61433,15.7,12,29.2,33.8,224.8
48173,1388,28,2,83330,13.3,10.2,30.4,23.2,224.8
48175,7584,36,3.8,55008,22.6,15.2,31.2,17.6,224.8
48177,20826,30,3,49829,25.3,14.1,31.7,12.3,224.8
48179,21895,-226,3.9,49121,21.9,4.2,28.2,13.3,224.8
48181,133991,2777,3.2,51403,16.6,8.2,29.4,20.5,224.8
48183,123707,584,4.1,50610,20.9,11,29.6,20.8,224.8
48185,28360,383,4.1,49498,25.3,12.9,30.2,14.6,224.8
48187,163694,3853,3.1,73864,12,13.7,31.3,27.5,224.8
48189,33830,-214,4.8,42782,26.2,6.1,27.8,16.5,224.8
48191,3028,-31,4.3,32597,38.8,6,29.8,14.3,224.8
48193,8484,90,3.3,49210,23.4,10.7,30.1,21.7,224.8
48195,5463,-20,2.3,57240,17.2,2.8,27.4,14.3,224.8
48197,3922,-42,3.6,42469,27.1,6.6,30.6,14.5,224.8
48199,57207,48,5.2,60909,17.1,14.3,28.9,15.3,224.8
48201,4698619,34460,4.4,60241,24.8,15.2,30.1,31,224.8
48203,66726,186,4.4,50131,22.8,11.2,29.4,19.1,224.8
48205,5619,-102,1.8,72451,10.3,3.5,26.4,17.2,224.8
48207,5813,30,3.8,40880,33.9,8.6,31.1,13.4,224.8
48209,222631,8354,3,68180,12.1,12.9,30.6,37.4,224.8
48211,3825,-120,2.1,66849,13.4,2.6,28.3,21,224.8
48213,82299,1238,3.7,43337,29.9,11.1,30.1,18.2,224.8
48215,865939,7616,6.6,38785,40.4,18.3,32.2,18.4,224.8
48217,36354,535,3.6,48670,20.2,10.9,30.2,17.1,224.8
48219,22980,-15,3.1,46764,28.1,7,27.5,14,224.8
48221,60537,2383,3.7,60917,16.8,10.7,30.1,26.1,224.8
48223,36810,317,3.4,52079,21.1,9.8,30.1,18.3,224.8
48225,23169,53,3.7,39533,40.8,11.7,29.6,14.1,224.8
48227,36459,261,3.3,50423,25.1,9.6,30.4,12.3,224.8
48229,4795,195,4.7,42671,25,9.2,28.3,6.9,224.8
48231,96493,2566,3.8,53360,20.1,9.8,30.1,19.3,224.8
48233,21198,-164,5,54351,18.9,4.5,28.6,13.8,224.8
48235,1522,11,3.1,56775,10.2,11.1,30.5,16.9,224.8
48237,8843,22,2.5,48780,21.9,9.3,29.9,12.6,224.8
48239,14874,56,3.3,54088,19.4,15.5,30.7,16.1,224.8
48241,35872,322,6.5,47551,29.9,13.3,28.6,12.4,224.8
48243,2252,-19,3,51343,34.4,10.1,27.2,35.1,224.8
48245,255001,-1590,6.3,48121,27.8,15.1,28.9,19.6,224.8
48247,5248,3,5.7,36176,38.6,17.2,32.2,12.3,224.8
48249,40822,-108,5.4,41919,33.3,16.9,31.6,12.7,224.8
48251,171361,4260,3.4,62635,15.5,10.6,29.8,18.3,224.8
48253,19817,-35,4.8,43903,24,9,30.6,11.5,224.8
48255,15650,134,2.8,48743,25.3,14.9,31.5,14.4,224.8
48257,128622,5777,3.5,67434,15.3,10.3,30.2,20.7,224.8
48259,45641,1657,2.9,90937,10.5,12.8,29.7,40.9,224.8
48261,442,20,3.7,42153,20.3,17.8,31.6,6.8,224.8
48263,726,-34,2.4,47625,20.3,8.7,31,23.6,224.8
48265,52405,555,3.2,53704,23.3,12.1,29.1,25.6,224.8
48267,4362,-44,3.1,42503,35.9,11.4,29.9,22.1,224.8
48269,277,-12,2.8,57925,15.7,7.9,31.1,18.2,224.8
48271,3767,-8,4.7,43192,26.6,13.9,31,9.6,224.8
48273,31129,-23,5,42605,33.3,17.5,31.4,24.8,224.8
48275,3653,-30,3.6,39726,31.5,8.1,31.2,19.6,224.8
48277,49728,131,3.8,45767,22.2,8.8,29.6,17.6,224.8
48279,13158,-40,4.4,42700,27.8,6,27.1,15.9,224.8
48281,21229,310,3.7,55151,20.2,11.4,30.3,20,224.8
48283,7531,-36,2.4,40072,35.5,15.3,32,13.1,224.8
48285,20110,91,3.2,51128,22.2,14.2,31,16.7,224.8
48287,17144,5,3.1,55834,17.8,13.3,30.4,15.9,224.8
48289,17270,21,5,47065,24.4,11.4,29.7,16.4,224.8
48291,86323,2514,5.8,52577,23.2,14.7,29.5,9.5,224.8
48293,23519,2,4.7,43226,33,11,29.9,14,224.8
48295,3355,-21,2.7,57332,17.5,1.7,27.8,19.5,224.8
48297,12166,-19,3.8,48814,25.6,15.4,31.3,13.2,224.8
48299,21646,441,3.7,54019,23.4,12.3,30.7,25.7,224.8
48301,152,16,3.9,78637,9.6,10.9,31.2,0,224.8
48303,307412,2537,3.1,50377,20.3,7.2,28.4,29.1,224.8
48305,5877,36,3.2,43436,26.8,8,28.9,18.2,224.8
48307,7987,27,3.3,42719,28.2,11.5,30,19,224.8
48309,254607,3460,3.6,48858,23.4,11,30.3,23.7,224.8
48311,749,-36,1.9,64633,15.9,15.2,31.4,23.3,224.8
48313,14422,167,4.4,45445,23.4,11.9,29.9,13.6,224.8
48315,9928,-145,4.6,38011,34,10.8,29.3,14.9,224.8
48317,5753,191,2.4,56484,19.6,9.8,30.2,20.4,224.8
48319,4280,77,3.1,49560,23.4,11.9,30.1,20,224.8
48321,36552,-259,6.1,48830,27.8,16.1,30.2,16.7,224.8
48323,58485,258,8.1,35594,35,15,32.3,12.5,224.8
48325,50921,711,3.5,59304,17.9,14.7,31,19.8,224.8
48327,2139,18,4,35881,40.8,11.1,29.8,17.8,224.8
48329,172578,7192,2.1,80189,13.5,10.7,30.7,27.4,224.8
48331,25131,146,5.5,46720,25.4,12.4,30.4,13.8,224.8
48333,4921,-16,3.5,47068,24.6,11,30.2,18.2,224.8
48335,8145,-87,4.4,48529,26.7,9.7,30.9,11.8,224.8
48337,19596,167,3.2,50542,20.9,8.7,29.6,15.5,224.8
48339,590925,18779,3.8,77598,12.9,14.1,30.1,34.7,224.8
48341,21485,-393,2.7,53785,16.8,4.2,27.7,14.3,224.8
48343,12339,-42,6.6,41418,31.1,10.1,29.2,15.5,224.8
48345,1234,5,3.6,41009,30.3,6.6,29.4,16.7,224.8
48347,65711,112,3.9,45357,25.5,11.7,29.3,24.5,224.8
48349,49565,786,3.7,46259,27.7,10.8,30.2,16.1,224.8
48351,13746,-184,6.6,43367,29.2,13.4,28.7,8.9,224.8
48353,14751,-86,3.3,42522,26.5,9.4,30.2,15.5,224.8
48355,362265,1251,4.7,53034,22.6,16.9,31.1,21.5,224.8
48357,9947,-113,2.8,49845,15.7,2.6,27.6,15.2,224.8
48359,2131,18,2.6,56590,25.4,4.5,27.2,22.5,224.8
48361,83572,-1364,5.7,56556,20.1,14.7,28.7,15.3,224.8
48363,28875,300,3.4,46067,25,10,30.3,16.5,224.8
48365,23148,-71,4.2,51192,25.9,11.7,29.4,15.5,224.8
48367,138371,4667,3.1,73718,11.5,10.1,29.9,26.8,224.8
48369,9864,68,2.3,50539,19.2,5.3,27,17.7,224.8
48371,15673,55,3.6,47008,24.3,12.2,30,9.8,224.8
48373,50031,1015,5,46017,24.7,12.9,29.2,14,224.8
48375,119648,-870,2.9,41912,27.7,4.8,28,14.8,224.8
48377,6948,-207,7,37738,35.2,11.9,29.1,20.1,224.8
48379,12159,408,3.5,47572,23.7,10.1,29.9,11.7,224.8
48381,136271,1838,2.6,69600,11.4,5,27.7,32,224.8
48383,3741,41,2.5,65273,13.5,11.2,30.4,10.6,224.8
48385,3478,51,5,39506,35.6,12.8,29.4,20.6,224.8
48387,12175,-28,5.4,42233,28.6,9.4,29.4,12.6,224.8
48389,15695,400,2.1,45341,21.9,11.6,30.7,10.8,224.8
48391,7032,-167,4.7,44821,25.5,15.4,30.3,11.8,224.8
48393,903,-34,3,67470,10.2,3.8,28.4,26.3,224.8
48395,17284,99,4.1,44917,25.6,11.8,30.1,16.1,224.8
48397,100657,3780,3.2,102858,6.9,9.9,30.2,40.3,224.8
48399,10234,-99,3.1,42205,23.9,10.4,30.1,18.3,224.8
48401,54450,130,4.1,49788,20.8,11.6,29.6,14.5,224.8
48403,10589,148,7.9,40641,28.5,12.4,28.9,16,224.8
48405,8232,-60,6.5,38826,34.3,12.1,29,13.3,224.8
48407,28719,477,5,47028,28.4,13.3,29.7,10.9,224.8
48409,66893,-330,6.3,53559,26.1,15.9,30.7,14.9,224.8
48411,6054,22,3,43827,28,11.7,30.4,14.4,224.8
48413,2895,-100,2.9,47317,23.8,10.8,29.9,16.5,224.8
48415,16866,-138,3.4,53059,21.3,9.1,30.7,16.5,224.8
48417,3253,-52,2.3,57126,20.5,9.3,30.3,24.9,224.8
48419,25418,107,4.3,41961,30.1,11.6,29.1,14.5,224.8
48421,3079,38,2.7,57052,15.9,3.1,26.8,19.7,224.8
48423,230221,2761,3.6,56848,22.2,11.2,29.8,25.8,224.8
48425,9016,169,4.2,63929,14.2,10.9,30.1,23.9,224.8
48427,64525,258,10.1,30490,45.3,17.8,32.6,10.3,224.8
48429,9433,126,3.6,43115,30.4,9.7,30.1,16.6,224.8
48431,1311,10,3.3,59064,17.3,10.4,30.5,15.9,224.8
48433,1362,-25,3.5,46915,17.8,8.7,31.3,13.7,224.8
48435,3758,-40,3.8,54774,22.6,11.2,29.9,17.7,224.8
48437,7462,-19,4.3,43084,29.2,5.4,27.8,12.8,224.8
48439,2084931,27463,3.5,66059,16.8,10.2,30.2,31.5,224.8
48441,137640,944,3.2,48040,22.1,9.4,29.7,24.5,224.8
48443,823,3,3.4,41413,22.8,12.4,31.1,15.3,224.8
48445,12287,-171,4.1,41268,32.6,7.7,28.3,12,224.8
48447,1515,-4,3.4,42701,24.3,9.1,30.7,19,224.8
48449,33033,227,5,45604,29.7,9.9,29.6,15.9,224.8
48451,118189,500,3.2,51393,23.7,10.8,30.6,24.2,224.8
48453,1248743,20972,2.8,76255,15.2,12.8,30.8,48.6,224.8
48455,14740,30,5.1,40486,30.3,11.9,29.4,12.8,224.8
48457,21696,173,6.6,44041,26.4,13.1,28.7,12.5,224.8
48459,41260,109,4.2,48554,21.1,10.5,29.4,17,224.8
48461,3671,10,3.4,53867,20.2,11.6,31,9.9,224.8
48463,26846,-252,4.3,39725,35,14.6,30.9,15.8,224.8
48465,49208,112,4.3,44276,28.9,12.8,31.3,18.6,224.8
48467,56019,817,3.5,51152,20.8,10.5,29.8,17.1,224.8
48469,92035,-68,3.8,51646,21.4,15.3,31,20.1,224.8
48471,72480,97,4.2,43681,28.3,12.6,29.8,20.6,224.8
48473,53126,1841,4.3,59807,19.9,14.3,30.3,19.9,224.8
48475,11720,297,2.6,53621,17.7,11.7,31.5,13.6,224.8
48477,35108,211,3.7,54332,19.5,13.4,30.2,25,224.8
48479,275910,1928,3.8,44919,34.6,16.2,32.2,18.4,224.8
48481,41619,-297,3.7,48040,26,15.4,30.5,17.1,224.8
48483,5191,-135,3.2,48018,20.9,4,28.7,16.6,224.8
48485,132064,165,3.4,47477,22.4,7.6,30.5,23,224.8
48487,12820,73,4.1,44735,23.6,7.1,30.7,16.1,224.8
48489,21515,-59,9.9,33171,44.5,18.2,31.6,10.1,224.8
48491,566719,20771,3.1,87817,7.9,12.4,30.6,41.1,224.8
48493,50224,1009,3.1,71207,14.6,14.5,31.4,20.5,224.8
48495,7720,146,2.8,56781,20.1,10.6,31.1,9.5,224.8
48497,68305,2442,3.4,66387,14.1,9.4,29.9,17.5,224.8
48499,45129,838,4.2,48384,24.9,10.3,29.7,16.4,224.8
48501,8591,29,2.8,61560,16.3,7.3,27.8,16.3,224.8
